perturbation,brunello.neg.score,brunello.neg.p.value,brunello.neg.fdr,brunello.neg.goodsgrna,brunello.neg.lfc,brunello.pos.score,brunello.pos.p.value,brunello.pos.fdr,brunello.pos.goodsgrna,brunello.pos.lfc,gecko.num,gecko.neg.score,gecko.neg.p.value,gecko.neg.fdr,gecko.neg.goodsgrna,gecko.neg.lfc,gecko.pos.score,gecko.pos.p.value,gecko.pos.fdr,gecko.pos.goodsgrna,gecko.pos.lfc
MC4R,0.093839,0.20324,1,3,-0.23312,0.76236,0.76397,1,1,-0.23312,3,0.69436,0.69525,1,1,0.017944,0.80291,0.80293,1,0,0.017944
MC5R,0.38171,0.52472,1,2,-0.18412,0.22002,0.3501,1,1,-0.18412,3,0.96919,0.96931,1,0,0.28285,0.030814,0.077218,0.974723,3,0.28285
MCAM,0.023526,0.064004,0.959138,3,-0.25725,0.54922,0.61687,1,1,-0.25725,3,0.8135,0.81343,1,0,0.089196,0.27534,0.40641,1,2,0.089196
MCAT,0.88277,0.88268,1,0,0.073423,0.04389,0.10693,1,1,0.073423,3,0.56353,0.58677,1,1,-0.026485,0.78118,0.78132,1,0,-0.026485
MCC,0.6095,0.64832,1,1,-0.098083,0.35574,0.49678,1,1,-0.098083,3,0.021706,0.055822,0.92908,2,-0.50361,0.93858,0.9388,1,0,-0.50361
MCCC1,0.39858,0.53621,1,1,-0.029189,0.73269,0.73872,1,1,-0.029189,3,0.034891,0.086491,0.959276,2,-0.64561,0.81318,0.81311,1,0,-0.64561
MCCC2,0.071213,0.16041,1,1,0.19985,0.048619,0.11635,1,2,0.19985,3,0.024316,0.062026,0.933321,2,-0.44674,0.94684,0.94707,1,0,-0.44674
MCCD1,0.37558,0.5181,1,1,-0.074438,0.93145,0.93149,1,0,-0.074438,3,0.79107,0.79126,1,0,0.17285,0.16544,0.268,0.992729,2,0.17285
MCEE,0.14414,0.26438,1,2,-0.14015,0.71427,0.72398,1,1,-0.14015,3,0.17885,0.28491,1,2,-0.35169,0.6747,0.6776,1,1,-0.35169
MCEMP1,0.72749,0.73294,1,1,0.079856,0.17382,0.29985,1,2,0.079856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCF2,0.72347,0.72964,1,1,-0.0077532,0.91442,0.91437,1,0,-0.0077532,3,0.57407,0.59458,1,1,-0.0089707,0.85347,0.85354,1,0,-0.0089707
MCF2L,0.097461,0.20987,1,1,0.062319,0.27966,0.41463,1,2,0.062319,3,0.66687,0.67011,1,1,0.16835,0.13027,0.22214,0.990266,2,0.16835
MCF2L2,0.8654,0.86517,1,0,0.1188,0.26023,0.39363,1,2,0.1188,3,0.20222,0.31495,1,2,-0.21189,0.73765,0.7379,1,0,-0.21189
MCFD2,0.25827,0.3899,1,1,-0.047121,0.67207,0.69308,1,1,-0.047121,3,0.8187,0.8187,1,0,0.11675,0.25157,0.377,0.997365,2,0.11675
MCHR1,0.4907,0.5807,1,1,0.20439,0.27194,0.40619,1,2,0.20439,3,0.81135,0.81129,1,0,0.051928,0.67717,0.67983,1,1,0.051928
MCHR2,0.89182,0.89171,1,0,0.23273,0.097576,0.2101,1,2,0.23273,3,0.92943,0.92955,1,0,0.078806,0.25083,0.37609,0.997365,1,0.078806
MCIDAS,0.86409,0.86385,1,0,0.25682,0.015124,0.046417,0.891783,3,0.25682,3,0.067803,0.13798,0.996463,2,-0.045422,0.11897,0.20727,0.990266,1,-0.045422
MCL1,0.053772,0.11239,1,2,-0.90542,0.87792,0.87804,1,0,-0.90542,3,0.89561,0.89569,1,0,0.28924,0.13749,0.23158,0.990266,2,0.28924
MCM10,0.76907,0.76937,1,1,0.19704,0.075124,0.16808,1,2,0.19704,3,0.029842,0.074985,0.9522,3,-0.68184,0.97016,0.97026,1,0,-0.68184
MCM2,0.020472,0.057485,0.946777,3,-0.49296,0.98652,0.98647,1,0,-0.49296,3,0.048943,0.11201,0.98644,2,-0.92597,0.89295,0.89299,1,0,-0.92597
MCM3,0.011276,0.021255,0.855451,2,-1.0054,0.98872,0.98875,1,0,-1.0054,3,0.088981,0.16658,0.997654,2,-0.085293,0.87692,0.87699,1,0,-0.085293
MCM3AP,0.24246,0.37247,1,2,-0.047197,0.13823,0.26092,1,2,-0.047197,3,0.14851,0.24536,1,2,-0.4304,0.21836,0.33548,0.997365,1,-0.4304
MCM4,0.071682,0.16133,1,2,0.174,0.070591,0.15943,1,2,0.174,3,0.26833,0.39768,1,1,-0.19704,0.94144,0.94159,1,0,-0.19704
MCM5,0.90841,0.90834,1,0,0.39901,0.10442,0.22236,1,2,0.39901,3,0.13901,0.233,1,2,-0.21061,0.39269,0.47653,1,1,-0.21061
MCM6,0.039879,0.098263,0.994395,3,-0.88712,0.9859,0.98586,1,0,-0.88712,3,0.68802,0.68936,1,1,0.25257,0.18888,0.29826,0.995212,2,0.25257
MCM7,0.025306,0.067779,0.968319,3,-1.0339,0.32948,0.46834,1,1,-1.0339,3,0.23482,0.35596,1,2,-0.14852,0.93672,0.9369,1,0,-0.14852
MCM8,0.0050129,0.017377,0.835935,3,-0.56196,0.8248,0.82462,1,0,-0.56196,3,0.82243,0.82249,1,0,0.16438,0.093669,0.17375,0.987356,2,0.16438
MCM9,0.035704,0.089649,0.994164,2,-0.36648,0.84616,0.84591,1,0,-0.36648,3,0.14466,0.24034,1,2,-0.20624,0.3501,0.45191,1,1,-0.20624
MCMBP,0.85307,0.85281,1,0,0.25155,0.29798,0.43432,1,1,0.25155,3,0.16837,0.27129,1,2,-0.16817,0.68839,0.69004,1,1,-0.16817
MCMDC2,0.90341,0.90337,1,0,0.08978,0.68476,0.70212,1,1,0.08978,3,0.78167,0.78178,1,0,0.15287,0.10675,0.19108,0.990266,2,0.15287
MCOLN1,0.90376,0.90372,1,0,0.49872,0.023846,0.065262,0.968887,3,0.49872,3,0.26863,0.39807,1,2,-0.14671,0.62995,0.63963,1,1,-0.14671
MCOLN2,0.57093,0.62467,1,1,0.092609,0.25527,0.38817,1,2,0.092609,3,0.014179,0.03731,0.913992,3,-0.24475,0.98582,0.98597,1,0,-0.24475
MCOLN3,0.24986,0.38063,1,2,-0.14354,0.96079,0.96068,1,0,-0.14354,3,0.81121,0.81115,1,0,-0.035736,0.23889,0.36116,0.997365,1,-0.035736
MCPH1,0.48772,0.57919,1,1,0.35339,0.16388,0.28896,1,2,0.35339,3,0.74431,0.74454,1,0,-0.051603,0.82333,0.82341,1,0,-0.051603
MCRS1,0.012408,0.039609,0.925536,3,-1.0672,0.81444,0.8142,1,0,-1.0672,3,0.62804,0.63714,1,1,0.03053,0.0038605,0.01068,0.818389,1,0.03053
MCTP1,0.41873,0.54544,1,1,0.40817,0.16879,0.29433,1,2,0.40817,3,0.20841,0.3228,1,1,0.016234,0.58487,0.60413,1,1,0.016234
MCTP2,0.46288,0.56667,1,1,0.059743,0.78139,0.78145,1,1,0.059743,3,0.078113,0.15201,0.997474,1,0.12629,0.080765,0.15648,0.985525,2,0.12629
MCTS1,0.99987,0.99988,1,0,0.38949,0.00012514,0.00049362,0.064874,4,0.38949,3,0.48106,0.52907,1,1,0.11105,0.0069623,0.019014,0.889198,2,0.11105
MCU,0.32357,0.46104,1,1,-0.04799,0.5008,0.59135,1,1,-0.04799,3,0.76817,0.76844,1,0,0.24809,0.05401,0.12006,0.98016,2,0.24809
MCUR1,0.39733,0.53564,1,1,0.055122,0.25506,0.38795,1,2,0.055122,3,0.45696,0.51341,1,1,0.039532,0.52472,0.56061,1,1,0.039532
MDC1,0.77682,0.77665,1,1,-0.082396,0.39355,0.53766,1,1,-0.082396,3,0.63671,0.6444,1,1,0.097261,0.57942,0.6,1,1,0.097261
MDFI,0.10645,0.22261,1,1,0.093792,0.12063,0.24169,1,2,0.093792,3,0.0093307,0.025111,0.886371,2,-0.57192,0.30262,0.42572,1,1,-0.57192
MDFIC,0.41897,0.54556,1,1,0.045666,0.77854,0.77868,1,1,0.045666,3,0.44859,0.50809,1,1,0.0017771,0.74156,0.74175,1,0,0.0017771
MDGA1,0.78409,0.78382,1,1,-0.046021,0.29816,0.43452,1,1,-0.046021,3,0.70688,0.70727,1,1,0.038918,0.73277,0.73295,1,0,0.038918
MDGA2,0.35284,0.49319,1,2,-0.12374,0.84552,0.84524,1,0,-0.12374,3,0.079352,0.1537,0.997474,2,-0.19385,0.93451,0.93466,1,0,-0.19385
MDH1,0.0070887,0.024188,0.855451,4,-0.35531,0.99291,0.99292,1,0,-0.35531,3,0.14164,0.23646,1,2,-0.13448,0.87925,0.87932,1,0,-0.13448
MDH1B,0.94861,0.94854,1,0,0.22578,0.091606,0.19917,1,3,0.22578,3,0.58525,0.6031,1,1,-0.05743,0.8823,0.88237,1,0,-0.05743
MDH2,0.68941,0.70309,1,1,0.387,0.029845,0.077903,0.985109,3,0.387,3,0.56532,0.5881,1,1,0.11146,0.14893,0.24643,0.992062,2,0.11146
MDK,0.0069464,0.023714,0.855451,4,-0.26327,0.99305,0.99306,1,0,-0.26327,3,0.083509,0.15932,0.997474,2,-0.42818,0.9563,0.95656,1,0,-0.42818
MDM1,0.99144,0.99147,1,0,0.54915,0.0085636,0.028851,0.772481,4,0.54915,3,0.53005,0.5626,1,1,0.29395,0.1024,0.18532,0.989963,2,0.29395
MDM2,0.033796,0.085681,0.994164,3,-0.80043,0.055669,0.13046,1,1,-0.80043,3,0.11271,0.19835,1,1,-0.17745,0.48257,0.53219,1,1,-0.17745
MDM4,0.83935,0.83912,1,0,-0.01928,0.11167,0.23194,1,1,-0.01928,3,0.037549,0.092507,0.964083,2,-0.46899,0.59036,0.60836,1,1,-0.46899
MDN1,0.3828,0.52588,1,1,0.43963,0.26343,0.39711,1,2,0.43963,3,0.39366,0.47434,1,1,-0.080079,0.42764,0.49757,1,1,-0.080079
MDP1,0.04294,0.10453,0.99948,3,-0.69716,0.98752,0.9875,1,0,-0.69716,3,0.74506,0.74529,1,0,-0.031645,0.46192,0.51883,1,1,-0.031645
ME1,0.67494,0.69248,1,1,0.13446,0.12118,0.24229,1,2,0.13446,3,0.20243,0.31521,1,2,-0.14576,0.88989,0.88994,1,0,-0.14576
ME2,0.14896,0.26968,1,2,-0.18682,0.79099,0.79077,1,1,-0.18682,3,0.21744,0.33413,1,1,0.054987,0.73492,0.7351,1,0,0.054987
ME3,0.052053,0.12293,1,2,-0.34011,0.90434,0.90426,1,0,-0.34011,3,0.4359,0.5001,1,1,0.090214,0.25064,0.37586,0.997365,2,0.090214
MEA1,0.22893,0.35777,1,2,-0.33082,0.91537,0.91536,1,0,-0.33082,3,0.077778,0.15153,0.997474,2,-0.24659,0.91275,0.91281,1,0,-0.24659
MEAF6,0.18224,0.3065,1,2,-0.14836,0.21445,0.34406,1,2,-0.14836,3,0.014258,0.037521,0.914081,3,-0.50462,0.98574,0.98589,1,0,-0.50462
MECOM,0.032027,0.081933,0.994164,2,-0.013597,0.11689,0.23758,1,2,-0.013597,3,0.60493,0.61855,1,1,-0.054631,0.63548,0.64421,1,1,-0.054631
MECP2,0.052225,0.12327,1,2,-0.10545,0.85058,0.85032,1,0,-0.10545,3,0.069129,0.13975,0.996874,2,-0.22286,0.7074,0.70792,1,1,-0.22286
MECR,0.16369,0.28601,1,2,-0.39762,0.4776,0.57969,1,1,-0.39762,3,0.69786,0.69862,1,1,0.0085901,0.15838,0.25876,0.992729,1,0.0085901
MED1,0.080447,0.17807,1,3,-0.2606,0.34103,0.48092,1,1,-0.2606,3,0.62053,0.63097,1,1,0.49301,0.031479,0.078727,0.974723,2,0.49301
MED10,0.9945,0.99452,1,0,0.51103,0.005497,0.019002,0.659938,4,0.51103,3,0.28634,0.41363,1,1,0.65693,0.019049,0.049333,0.94682,2,0.65693
MED11,0.3627,0.50401,1,2,-0.24492,0.013169,0.041955,0.871302,1,-0.24492,3,0.7118,0.71201,1,1,-0.1032,0.87661,0.87669,1,0,-0.1032
MED12,1,1,1,0,2.0802,1.89E-09,2.46E-07,0.000124,4,2.0802,3,0.99999,0.99999,1,0,1.1667,2.57E-06,9.63E-06,0.014851,3,1.1667
MED12L,0.56894,0.62354,1,1,0.13232,0.2408,0.37249,1,2,0.13232,3,0.75293,0.75313,1,0,-0.10531,0.27283,0.40329,1,1,-0.10531
MED13,0.98214,0.98208,1,0,0.32702,0.011982,0.039344,0.854275,3,0.32702,3,0.96616,0.9663,1,0,0.2344,0.01202,0.031924,0.932452,3,0.2344
MED13L,0.61417,0.6513,1,1,-0.021474,0.93031,0.93036,1,0,-0.021474,3,0.99989,0.99989,1,0,0.52423,0.00010954,0.00033856,0.205671,3,0.52423
MED14,0.66436,0.68489,1,1,0.30241,0.095955,0.20714,1,2,0.30241,3,0.47032,0.52203,1,1,0.20035,0.21744,0.33436,0.997365,2,0.20035
MED14OS,0.076736,0.17097,1,2,-0.081449,0.31413,0.45177,1,2,-0.081449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MED15,0.79874,0.79851,1,0,0.68915,0.0083548,0.028198,0.763032,3,0.68915,3,0.043116,0.10386,0.981546,2,-0.44354,0.34655,0.44993,1,1,-0.44354
MED16,0.0067183,0.023011,0.855451,2,-0.49562,0.50234,0.59213,1,1,-0.49562,3,0.027222,0.068878,0.941932,2,-0.19278,0.95669,0.95695,1,0,-0.19278
MED17,0.20544,0.33203,1,2,0.13359,0.05592,0.13096,1,2,0.13359,3,0.92051,0.92058,1,0,0.1202,0.2585,0.38564,0.999096,2,0.1202
MED18,0.98401,0.98397,1,0,0.39048,0.33222,0.47134,1,2,0.39048,3,0.22731,0.34649,1,2,-0.16629,0.28737,0.41756,1,1,-0.16629
MED19,0.4725,0.57141,1,1,0.89468,0.00072481,0.0026646,0.225123,3,0.89468,2,0.34054,0.36546,1,1,-0.31817,0.038383,0.069429,0.964589,1,-0.31817
MED20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.23951,0.3618,1,2,-0.15653,0.76603,0.76631,1,0,-0.15653
MED21,0.66321,0.68406,1,1,0.17265,0.15278,0.2768,1,1,0.17265,3,0.75106,0.75129,1,0,0.087491,0.77311,0.77334,1,0,0.087491
MED22,0.79528,0.79504,1,0,0.22605,0.12985,0.25171,1,2,0.22605,3,0.0058774,0.016139,0.854476,2,-0.90607,0.89354,0.89359,1,0,-0.90607
MED23,0.0014842,0.0053264,0.561598,4,-0.77939,0.99261,0.99263,1,0,-0.77939,3,0.91671,0.91675,1,0,0.3231,0.12156,0.21067,0.990266,2,0.3231
MED24,0.052208,0.12323,1,3,-0.63715,0.88672,0.88661,1,0,-0.63715,3,0.39221,0.47349,1,1,0.30985,0.053383,0.1192,0.98016,2,0.30985
MED25,0.99004,0.99001,1,0,0.73999,0.0023913,0.0085639,0.433761,4,0.73999,3,0.74736,0.74761,1,0,-0.057869,0.31913,0.43479,1,1,-0.057869
MED26,0.79934,0.79909,1,0,0.15002,0.1003,0.21492,1,2,0.15002,3,0.75611,0.75635,1,0,0.12954,0.29039,0.41916,1,1,0.12954
MED27,0.97882,0.97888,1,0,0.35183,0.054244,0.12764,1,3,0.35183,3,0.79067,0.79087,1,0,0.0085309,0.086248,0.16378,0.986776,1,0.0085309
MED28,0.036265,0.090817,0.994164,2,-0.13348,0.85183,0.85153,1,0,-0.13348,3,0.030784,0.077151,0.953699,1,0.047219,0.40716,0.48512,1,1,0.047219
MED29,0.9848,0.98477,1,0,0.2142,0.085618,0.18799,1,3,0.2142,3,0.68794,0.68928,1,1,0.018933,0.0012706,0.0035967,0.667629,1,0.018933
MED30,0.23642,0.35731,1,2,-0.32703,0.8479,0.848,1,0,-0.32703,3,0.19461,0.30529,1,1,-0.03899,0.37253,0.46482,1,1,-0.03899
MED31,0.21461,0.34213,1,2,-0.1821,0.93858,0.93854,1,0,-0.1821,3,0.85141,0.85146,1,0,0.025029,0.81689,0.81688,1,0,0.025029
MED4,0.28881,0.42322,1,2,-0.094387,0.31426,0.45193,1,2,-0.094387,3,0.2489,0.37355,1,2,-0.13115,0.91331,0.91338,1,0,-0.13115
MED6,0.67205,0.6904,1,1,0.17716,0.64903,0.67737,1,1,0.17716,3,0.49545,0.53869,1,1,-0.14681,0.57089,0.59364,1,1,-0.14681
MED7,0.097849,0.21053,1,1,0.21657,0.63258,0.66661,1,1,0.21657,3,0.015559,0.040728,0.917043,2,-0.71045,0.40184,0.4819,1,1,-0.71045
MED8,0.70519,0.71502,1,1,-0.26158,0.18684,0.31401,1,2,-0.26158,3,0.48198,0.52969,1,1,0.48395,0.0012491,0.003538,0.662857,2,0.48395
MED9,0.91634,0.91633,1,0,0.33007,0.026552,0.070948,0.979058,3,0.33007,3,0.012324,0.032688,0.886371,2,-0.76327,0.84427,0.84436,1,0,-0.76327
MEDAG,0.02409,0.065222,0.963038,2,-0.22005,0.92376,0.92386,1,0,-0.22005,3,0.20153,0.31407,1,2,-0.15577,0.39068,0.47536,1,1,-0.15577
MEF2A,0.12222,0.24013,1,1,0.14504,0.067586,0.15364,1,2,0.14504,3,0.38851,0.47133,1,1,0.13031,0.13383,0.22685,0.990266,2,0.13031
MEF2B,0.00068887,0.0025356,0.411171,3,-0.64229,0.46667,0.57429,1,1,-0.64229,3,0.62649,0.63587,1,1,-0.023297,0.83909,0.83912,1,0,-0.023297
MEF2BNB,0.032487,0.082928,0.994164,1,0.035856,0.80061,0.80036,1,0,0.035856,3,0.67815,0.68025,1,1,0.27545,0.030056,0.075468,0.974723,2,0.27545
MEF2BNB-MEF2B,0.37402,0.5164,1,2,-0.088919,0.11416,0.23466,1,1,-0.088919,3,0.62649,0.63587,1,1,0.08546,0.26493,0.39354,1,2,0.08546
MEF2C,0.83599,0.83579,1,0,0.086226,0.28652,0.42201,1,1,0.086226,3,0.11955,0.20736,1,1,0.097878,0.64343,0.65084,1,1,0.097878
MEF2D,0.20682,0.33358,1,2,-0.17515,0.69248,0.70768,1,1,-0.17515,3,0.070803,0.14204,0.997474,2,-0.19266,0.35161,0.4528,1,1,-0.19266
MEFV,0.29617,0.43121,1,2,0.04426,0.05639,0.1319,1,2,0.04426,3,0.86906,0.86915,1,0,0.13353,0.16863,0.27207,0.992729,2,0.13353
MEGF10,0.9586,0.95851,1,0,0.13759,0.69159,0.70702,1,1,0.13759,3,0.17611,0.28133,1,1,0.20075,0.21355,0.32955,0.997365,1,0.20075
MEGF11,0.21858,0.34652,1,1,-0.05193,0.78439,0.78436,1,1,-0.05193,3,0.98944,0.98954,1,0,0.3134,0.010563,0.028279,0.931397,3,0.3134
MEGF6,0.18664,0.31132,1,2,-0.004425,0.31242,0.44992,1,2,-0.004425,3,0.73648,0.7367,1,0,-0.066307,0.35013,0.45194,1,1,-0.066307
MEGF8,0.97311,0.97314,1,0,0.10398,0.59278,0.64195,1,1,0.10398,3,0.26968,0.39941,1,1,0.015208,0.79946,0.79955,1,0,0.015208
MEGF9,0.52503,0.59889,1,1,0.029539,0.26533,0.39913,1,2,0.029539,3,0.65422,0.65922,1,1,0.067064,0.19003,0.29978,0.995953,2,0.067064
MEI1,0.40269,0.53813,1,1,0.13308,0.27403,0.40844,1,2,0.13308,3,0.71998,0.7201,1,1,-0.023709,0.68273,0.68487,1,1,-0.023709
MEI4,0.11538,0.23254,1,2,-0.14798,0.93417,0.93418,1,0,-0.14798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEIG1,0.24414,0.37435,1,1,0.10394,0.20845,0.33758,1,2,0.10394,3,0.76862,0.76891,1,0,0.12986,0.53554,0.56823,1,1,0.12986
MEIKIN,0.32425,0.46178,1,2,-0.12933,0.4034,0.54506,1,1,-0.12933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEIOB,0.99392,0.99396,1,0,0.23337,0.0060825,0.020944,0.686821,4,0.23337,3,0.80261,0.80262,1,0,-0.049021,0.35476,0.45459,1,1,-0.049021
MEIS1,0.76874,0.76906,1,1,0.012501,0.83441,0.83424,1,0,0.012501,3,0.10736,0.1912,1,1,0.15971,0.59268,0.61014,1,1,0.15971
MEIS2,0.84693,0.84667,1,0,0.078456,0.23247,0.36352,1,2,0.078456,3,0.67401,0.67646,1,1,0.053416,0.11482,0.20182,0.990266,2,0.053416
MEIS3,0.013412,0.041819,0.932268,3,-0.39491,0.9174,0.91738,1,0,-0.39491,3,0.60161,0.61594,1,1,0.2063,0.18161,0.28894,0.993617,2,0.2063
MELK,0.63314,0.66361,1,1,-0.046492,0.78235,0.78237,1,1,-0.046492,3,0.036211,0.089473,0.959276,1,0.016736,0.29194,0.41998,1,1,0.016736
MEMO1,0.69437,0.70684,1,1,0.25245,0.16489,0.29007,1,2,0.25245,3,0.33675,0.44136,1,1,-0.057782,0.4695,0.52372,1,1,-0.057782
MEN1,0.96563,0.96554,1,0,0.32571,0.045876,0.11089,1,3,0.32571,3,0.99782,0.99786,1,0,0.21713,0.0021751,0.0061027,0.728813,3,0.21713
MEOX1,0.063909,0.1462,1,3,-0.32619,0.96388,0.96382,1,0,-0.32619,3,0.082962,0.1586,0.997474,2,-0.36501,0.92377,0.92382,1,0,-0.36501
MEOX2,0.39305,0.53367,1,1,0.069462,0.21076,0.34005,1,2,0.069462,3,0.3433,0.44505,1,1,0.063042,0.17268,0.2773,0.992729,2,0.063042
MEP1A,0.21062,0.33776,1,1,0.088084,0.18369,0.31058,1,2,0.088084,3,0.373,0.46224,1,1,0.036723,0.42532,0.49615,1,1,0.036723
MEP1B,0.0041981,0.014679,0.807052,3,-0.43628,0.58913,0.63975,1,1,-0.43628,3,0.0062391,0.017105,0.859418,3,-0.32968,0.98579,0.98593,1,0,-0.32968
MEPCE,0.91451,0.91447,1,0,0.29422,0.27277,0.4071,1,2,0.29422,3,0.34694,0.44712,1,1,0.61134,0.0050941,0.01407,0.86786,2,0.61134
MEPE,0.51089,0.5912,1,1,-0.14322,0.33235,0.47147,1,1,-0.14322,3,0.89728,0.89738,1,0,0.039765,0.39317,0.47682,1,1,0.039765
MERTK,0.44577,0.55827,1,1,0.047891,0.38942,0.53317,1,2,0.047891,3,0.97663,0.97678,1,0,0.19229,0.023368,0.059774,0.958617,3,0.19229
MESDC1,0.98822,0.98822,1,0,0.42637,0.0048122,0.016738,0.624155,3,0.42637,3,0.98304,0.98318,1,0,0.65292,0.003585,0.0099338,0.818389,3,0.65292
MESDC2,5.25E-12,2.46E-07,0.000261,4,-1.0289,1,1,1,0,-1.0289,3,0.45982,0.51521,1,1,-0.021857,0.85233,0.85239,1,0,-0.021857
MESP1,0.00073031,0.0026853,0.421099,3,-0.55417,0.97145,0.97146,1,0,-0.55417,3,0.45499,0.51215,1,1,0.032923,0.78449,0.78461,1,0,0.032923
MESP2,0.00051653,0.0019216,0.361109,3,-0.42151,0.94058,0.94057,1,0,-0.42151,3,0.49338,0.53729,1,1,0.02477,0.10724,0.19177,0.990266,1,0.02477
MEST,0.095566,0.20641,1,2,-0.10037,0.85728,0.85704,1,0,-0.10037,3,0.83577,0.83578,1,0,0.012361,0.85961,0.85968,1,0,0.012361
MET,0.06719,0.15263,1,2,-0.19321,0.35733,0.49849,1,1,-0.19321,3,0.67209,0.67472,1,1,0.048762,0.6599,0.6647,1,1,0.048762
METAP1,0.12659,0.24489,1,2,-0.27276,0.46498,0.57349,1,1,-0.27276,3,0.43704,0.50082,1,1,-0.11066,0.89008,0.89012,1,0,-0.11066
METAP1D,0.8496,0.84934,1,0,0.10073,0.18427,0.31122,1,2,0.10073,3,0.66477,0.66824,1,1,0.34281,0.046799,0.11,0.97982,2,0.34281
METAP2,0.014483,0.044269,0.937716,3,-0.67938,0.58244,0.6358,1,1,-0.67938,3,0.53866,0.56874,1,1,-0.081691,0.11816,0.20619,0.990266,1,-0.081691
METRN,0.54207,0.6082,1,1,0.11984,0.37161,0.51404,1,2,0.11984,3,0.18326,0.29065,1,2,-0.14433,0.68401,0.68602,1,1,-0.14433
METRNL,0.82219,0.822,1,0,0.14806,0.23981,0.37144,1,2,0.14806,3,0.2518,0.3772,1,2,-0.11934,0.90982,0.9099,1,0,-0.11934
METTL1,0.44794,0.55928,1,1,0.045791,0.032538,0.083544,0.99461,2,0.045791,3,0.29327,0.41732,1,1,-0.1087,0.48302,0.53249,1,1,-0.1087
METTL10,0.62849,0.66056,1,1,0.1169,0.22079,0.35092,1,2,0.1169,3,0.94711,0.94733,1,0,0.29396,0.054842,0.12123,0.98016,2,0.29396
METTL11B,0.47363,0.572,1,1,-0.069934,0.60714,0.65062,1,1,-0.069934,3,0.51563,0.55247,1,1,-0.018412,0.19246,0.30295,0.997365,1,-0.018412
METTL12,0.4236,0.54776,1,1,0.10344,0.081017,0.17934,1,2,0.10344,3,0.23883,0.36094,1,2,-0.22852,0.21911,0.33643,0.997365,1,-0.22852
METTL13,0.89355,0.89342,1,0,0.093752,0.74844,0.75182,1,1,0.093752,3,0.29837,0.42013,1,1,-0.065404,0.90234,0.9024,1,0,-0.065404
METTL14,1,1,1,0,1.2427,1.7E-07,7.39E-07,0.000316,4,1.2427,3,0.91247,0.91253,1,0,0.082865,0.70788,0.70838,1,1,0.082865
METTL15,0.38994,0.53227,1,1,0.38285,0.045916,0.11096,1,2,0.38285,3,0.59878,0.61372,1,1,-0.016318,0.63801,0.64632,1,1,-0.016318
METTL16,0.55717,0.61675,1,1,1.2003,0.0070946,0.024212,0.722134,3,1.2003,3,0.0068105,0.018611,0.872853,3,-0.76899,0.98269,0.98283,1,0,-0.76899
METTL17,0.83935,0.83912,1,0,-0.086541,0.88917,0.88907,1,0,-0.086541,3,0.65559,0.66039,1,1,0.37136,0.028724,0.072379,0.971208,2,0.37136
METTL18,0.76112,0.76201,1,1,0.014487,0.25624,0.38922,1,1,0.014487,3,0.80127,0.80132,1,0,0.02505,0.39776,0.47949,1,1,0.02505
METTL20,0.061155,0.1408,1,2,-0.10223,0.84921,0.84894,1,0,-0.10223,3,0.39488,0.47505,1,1,-0.12361,0.67849,0.68104,1,1,-0.12361
METTL21A,0.37672,0.51932,1,1,0.072214,0.59104,0.64092,1,1,0.072214,3,0.14312,0.23834,1,1,-0.050434,0.75438,0.75458,1,0,-0.050434
METTL21B,0.32803,0.46598,1,2,0.03282,0.2267,0.35731,1,2,0.03282,3,0.17861,0.28459,1,1,-0.029953,0.82199,0.82203,1,0,-0.029953
METTL21C,0.1867,0.31139,1,1,0.042228,0.52975,0.60641,1,1,0.042228,3,0.16474,0.26664,1,1,-0.23047,0.93807,0.93829,1,0,-0.23047
METTL21D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.37272,0.46205,1,1,-0.061986,0.89953,0.89966,1,0,-0.061986
METTL22,0.39143,0.53292,1,1,0.053666,0.22414,0.35458,1,2,0.053666,3,0.049365,0.11258,0.98644,2,-0.15794,0.37629,0.467,1,1,-0.15794
METTL23,0.061205,0.14089,1,1,0.18599,0.20449,0.33319,1,2,0.18599,3,0.88133,0.88141,1,0,0.057382,0.17672,0.28256,0.993295,1,0.057382
METTL24,0.97184,0.97186,1,0,0.16106,0.13346,0.25566,1,1,0.16106,3,0.70089,0.7015,1,1,-0.10113,0.19852,0.31053,0.997365,1,-0.10113
METTL25,0.95176,0.95169,1,0,0.33255,0.072453,0.16304,1,3,0.33255,3,0.36336,0.45657,1,1,-0.048251,0.11041,0.19599,0.990266,1,-0.048251
METTL2A,0.23966,0.36949,1,2,-0.17955,0.74232,0.74664,1,1,-0.17955,3,0.83959,0.8396,1,0,0.11226,0.3372,0.4447,1,1,0.11226
METTL2B,0.33065,0.46889,1,2,-0.3613,0.34375,0.48383,1,1,-0.3613,3,0.69724,0.69801,1,1,0.037472,0.37905,0.46859,1,1,0.037472
METTL3,1,1,1,0,1.7926,1.2E-07,7.39E-07,0.000316,4,1.7926,3,0.75434,0.75454,1,0,0.18491,0.099279,0.18118,0.988142,2,0.18491
